time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,force_x,force_y,force_z,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
17.520,0.000,3.429,0.000,0.000,-0.101,0.000,0.101,3.429,0.000,0.000,0.000,,,,,
17.540,0.000,3.427,0.000,0.000,-0.070,0.000,0.070,3.427,0.000,0.000,0.000,,,,,
17.560,0.000,3.426,0.000,0.000,-0.040,0.000,0.040,3.426,0.000,0.000,0.000,,,,,
17.580,0.000,3.426,0.000,0.000,-0.010,0.000,0.010,3.426,0.000,0.000,0.000,,,,,
17.600,0.000,3.427,0.000,0.000,0.019,0.000,0.019,3.427,0.000,0.000,0.000,,,,,
17.620,0.000,3.428,0.000,0.000,0.048,0.000,0.048,3.428,0.000,0.000,0.000,,,,,
17.640,0.000,3.429,0.000,0.000,0.076,0.000,0.076,3.429,0.000,0.000,0.000,,,,,
17.660,0.000,3.431,0.000,0.000,0.104,0.000,0.104,3.431,0.000,0.000,0.000,,,,,
17.680,0.000,3.434,0.000,0.000,0.131,0.000,0.131,3.434,0.000,0.000,0.000,,,,,
17.700,0.000,3.437,0.000,0.000,0.157,0.000,0.157,3.437,0.000,0.000,0.000,,,,,
17.720,0.000,3.441,0.000,0.000,0.183,0.000,0.183,3.441,0.000,0.000,0.000,,,,,
17.740,0.000,3.445,0.000,0.000,0.208,0.000,0.208,3.445,0.000,0.000,0.000,,,,,
17.760,0.000,3.449,0.000,0.000,0.233,0.000,0.233,3.449,0.000,0.000,0.000,,,,,
17.780,0.000,3.455,0.000,0.000,0.257,0.000,0.257,3.455,0.000,0.000,0.000,,,,,
17.800,0.000,3.460,0.000,0.000,0.280,0.000,0.280,3.460,0.000,0.000,0.000,,,,,
17.820,0.000,3.466,0.000,0.000,0.303,0.000,0.303,3.466,0.000,0.000,0.000,,,,,
17.840,0.000,3.473,0.000,0.000,0.325,0.000,0.325,3.473,0.000,0.000,0.000,,,,,
17.860,0.000,3.480,0.000,0.000,0.346,0.000,0.346,3.480,0.000,0.000,0.000,,,,,
17.880,0.000,3.487,0.000,0.000,0.367,0.000,0.367,3.487,0.000,0.000,0.000,,,,,
17.900,0.000,3.495,0.000,0.000,0.387,0.000,0.387,3.495,0.000,0.000,0.000,,,,,
17.920,0.000,3.503,0.000,0.000,0.406,0.000,0.406,3.503,0.000,0.000,0.000,,,,,
17.940,0.000,3.511,0.000,0.000,0.424,0.000,0.424,3.511,0.000,0.000,0.000,,,,,
17.960,0.000,3.520,0.000,0.000,0.442,0.000,0.442,3.520,0.000,0.000,0.000,,,,,
17.980,0.000,3.529,0.000,0.000,0.460,0.000,0.460,3.529,0.000,0.000,0.000,,,,,
18.000,0.000,3.539,0.000,0.000,0.476,0.000,0.476,3.539,0.000,0.000,0.000,,,,,
18.020,0.000,3.549,0.000,0.000,0.492,0.000,0.492,3.549,0.000,0.000,0.000,,,,,
18.040,0.000,3.559,0.000,0.000,0.508,0.000,0.508,3.559,0.000,0.000,0.000,,,,,
18.060,0.000,3.569,0.000,0.000,0.522,0.000,0.522,3.569,0.000,0.000,0.000,,,,,
18.080,0.000,3.580,0.000,0.000,0.536,0.000,0.536,3.580,0.000,0.000,0.000,,,,,
18.100,0.000,3.591,0.000,0.000,0.549,0.000,0.549,3.591,0.000,0.000,0.000,,,,,
18.120,0.000,3.602,0.000,0.000,0.562,0.000,0.562,3.602,0.000,0.000,0.000,,,,,
18.140,0.000,3.612,0.000,0.000,0.478,0.000,0.478,3.612,0.000,0.000,0.000,,,,,
18.160,0.000,3.620,0.000,0.000,0.396,0.000,0.396,3.620,0.000,0.000,0.000,,,,,
18.180,0.000,3.626,0.000,0.000,0.314,0.000,0.314,3.626,0.000,0.000,0.000,,,,,
18.200,0.000,3.631,0.000,0.000,0.234,0.000,0.234,3.631,0.000,0.000,0.000,,,,,
18.220,0.000,3.634,0.000,0.000,0.153,0.000,0.153,3.634,0.000,0.000,0.000,,,,,
18.240,0.000,3.635,0.000,0.000,0.074,0.000,0.074,3.635,0.000,0.000,0.000,,,,,
18.260,0.000,3.635,0.000,0.000,-0.004,0.000,0.004,3.635,0.000,0.000,0.000,,,,,
18.280,0.000,3.634,0.000,0.000,-0.082,0.000,0.082,3.634,0.000,0.000,0.000,,,,,
18.300,0.000,3.630,0.000,0.000,-0.159,0.000,0.159,3.630,0.000,0.000,0.000,,,,,
18.320,0.000,3.626,0.000,0.000,-0.235,0.000,0.235,3.626,0.000,0.000,0.000,,,,,
18.340,0.000,3.619,0.000,0.000,-0.310,0.000,0.310,3.619,0.000,0.000,0.000,,,,,
18.360,0.000,3.612,0.000,0.000,-0.385,0.000,0.385,3.612,0.000,0.000,0.000,,,,,
18.380,0.000,3.603,0.000,0.000,-0.459,0.000,0.459,3.603,0.000,0.000,0.000,,,,,
