drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_b0e36886,198.020,-3.983,31.111,5.420,-3.713,5.897,9.282,11.607,31.111,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.040,-4.059,31.229,5.608,-3.808,5.874,9.420,11.736,31.229,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.060,-4.137,31.345,5.799,-3.903,5.848,9.557,11.864,31.345,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.080,-4.218,31.462,5.993,-3.997,5.819,9.692,11.991,31.462,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.100,-4.300,31.578,6.190,-4.091,5.788,9.826,12.116,31.578,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.120,-4.384,31.693,6.389,-4.185,5.755,9.958,12.239,31.693,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.140,-4.469,31.807,6.591,-4.278,5.719,10.088,12.360,31.807,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.160,-4.557,31.921,6.795,-4.370,5.680,10.217,12.480,31.921,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.180,-4.647,32.034,7.002,-4.462,5.640,10.344,12.598,32.034,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.200,-4.738,32.146,7.211,-4.553,5.596,10.470,12.715,32.146,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.220,-4.832,32.257,7.423,-4.642,5.551,10.594,12.830,32.257,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.240,-4.927,32.367,7.637,-4.731,5.503,10.717,12.943,32.367,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.260,-5.023,32.476,7.854,-4.818,5.453,10.839,13.055,32.476,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.280,-5.122,32.584,8.073,-4.905,5.400,10.960,13.166,32.584,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.300,-5.222,32.691,8.295,-4.990,5.345,11.080,13.275,32.691,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
